Age,Cluster,District,Female_15_29,Female_30,Gendered_HH_Type,KFP_Comp_Feed,KFP_Comp_Feed_2,KFP_criticalhandwashing,KFP_Dietary_Diversity,KFP_Exclusive,KFP_Initiation,KFP_minmeal,Men_15_29,Men_30,Participate_CareGroup,Participate_CashTransfer,Participate_Disaster,Participate_FFB,Participate_GenderedClimate,Participate_IGA,Participate_Natural,Participate_PTS,Participate_ResilienceDesign,Participate_SAADialoguesGender,Participate_SuppFeeding,Participate_TVET,Participate_VillageSavings,Participate_WASH,Sex,Village,Ward,Frame1_3,Frame3,program,KFP_contbf,KFP_micronutrient,KFP_TimelyImmun,Participate_AgrLoan,Participate_CommSupp,Participate_DykeCon,Participate_Irrigation,Participate_Livestock,Participate_Marketing,Participate_Meg,Participate_Radio,Participate_TVET_formal,Participate_TVET_informal,Participate_WaterManage,Participate_YouthGroup,source_caregroup,source_cluster,source_healthfacil,source_interpersonal,source_other,source_promoter,source_radio,source_socialmedia,source_tfd,source_training,frame_c06,KFP_sum,interventions,frame
73,6,Zaka,2,2,Adult Female no Adult Male (FnM),NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,0,NA,0,0,0,0,0,0,1,0,Female,Ruzive,11,0,0,TAKUNDA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,NA
33,6,Zaka,0,1,Adult Male and Adult Female (M&F),0,0,0,0,1,0,0,0,1,0,0,0,1,0,NA,0,0,0,0,0,0,1,1,Female,Chirindanguva,11,0,0,TAKUNDA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA
42,3,Zaka,1,1,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,2,1,0,0,0,1,0,NA,0,0,0,0,0,0,0,0,Female,Maoneke,11,0,0,TAKUNDA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
32,6,Zaka,1,0,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,1,0,NA,0,0,0,0,0,0,0,0,Male,Village,11,0,0,TAKUNDA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
76,6,Zaka,0,1,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,0,2,0,0,0,1,0,NA,0,0,1,0,0,0,0,1,Female,Ruzive,11,0,0,TAKUNDA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,NA
26,6,Zaka,1,0,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,1,0,NA,0,0,1,0,0,0,0,1,Female,Ruzive,11,0,0,TAKUNDA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,NA
24,5,Buhera,1,0,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,NA,0,0,0,0,1,0,0,0,Female,Chikwava,31,1,0,TAKUNDA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1
36,5,Buhera,0,1,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Female,Chikwava,31,0,0,TAKUNDA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
21,5,Buhera,1,1,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Female,Takundwa,31,0,0,TAKUNDA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
40,5,Buhera,NA,1,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,2,1,0,0,0,0,0,NA,0,0,0,0,1,0,0,0,Female,Chikoto,8,1,0,TAKUNDA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1
25,5,Buhera,2,0,Adult Male no Adult Female (MnF),NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,NA,0,0,0,0,1,0,0,0,Female,Bwakura,31,1,0,TAKUNDA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1
23,5,Buhera,1,0,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,NA,0,0,0,0,1,0,0,0,Female,Madzivanyika,8,1,0,TAKUNDA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1
37,5,Buhera,1,1,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,NA,0,0,1,0,1,0,1,0,Female,Chikoto,8,0,0,TAKUNDA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,NA
21,5,Buhera,1,1,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male,Chikoto,8,0,0,TAKUNDA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
34,5,Buhera,0,1,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,NA,0,0,0,0,1,0,0,0,Female,Chikoto,8,1,0,TAKUNDA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1
40,5,Buhera,0,1,Adult Female no Adult Male (FnM),NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,NA,0,0,0,0,0,0,0,0,Female,Manyere,31,0,0,TAKUNDA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
22,5,Buhera,1,0,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Female,Chikwava,31,1,0,TAKUNDA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
26,F,Chivi,1,1,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,2,1,0,0,0,0,0,NA,0,0,0,0,1,0,0,0,Female,Mhuka,16,1,0,TAKUNDA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1
21,F,Chivi,1,0,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,NA,0,0,0,0,1,0,0,0,Female,Mhuka,16,1,0,TAKUNDA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1
20,F,Chivi,1,0,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,NA,0,0,0,0,1,0,0,0,Male,Mhuka,16,1,0,TAKUNDA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1
53,F,Chivi,1,1,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,NA,0,0,0,0,1,0,0,0,Female,Mhuka,16,1,0,TAKUNDA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1
39,F,Chivi,1,1,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,NA,0,0,0,0,1,0,0,0,Female,Mhuka,16,1,0,TAKUNDA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1
33,F,Chivi,1,1,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,NA,0,0,0,0,1,0,0,0,Female,Mhuka,16,1,0,TAKUNDA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1
39,A,Chivi,2,1,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,1,0,NA,0,0,1,0,0,0,0,0,Female,Mhazo,12,0,0,TAKUNDA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,NA
71,A,Chivi,1,3,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,1,3,0,0,0,1,0,NA,0,0,1,0,0,0,0,0,Male,Tadzoka,12,0,0,TAKUNDA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,NA
26,A,Chivi,1,0,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,NA,0,0,0,0,1,0,0,0,Female,Mhazo,12,1,0,TAKUNDA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1
56,A,Chivi,0,1,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,1,0,NA,0,0,0,0,0,0,0,0,Male,Mhazo,12,0,0,TAKUNDA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
65,D,Chivi,1,1,Adult Male and Adult Female (M&F),0,0,1,0,1,0,0,2,0,0,0,0,1,0,NA,0,0,0,0,0,0,1,0,Female,Muhlambi,17,0,0,TAKUNDA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA
39,A,Chivi,1,1,Adult Male and Adult Female (M&F),0,1,1,1,1,0,0,0,1,1,1,1,1,1,NA,1,0,1,1,1,0,1,0,Female,Macheka,12,0,1,TAKUNDA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,10,1
59,A,Chivi,1,1,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,2,1,1,0,1,1,1,NA,1,0,1,1,1,0,1,0,Male,Macheka,12,0,0,TAKUNDA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,9,NA
53,A,Chivi,1,1,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,2,1,1,1,1,1,1,NA,1,0,1,1,1,0,1,1,Female,Macheka,12,0,0,TAKUNDA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,11,NA
31,A,Chivi,0,1,Adult Male and Adult Female (M&F),0,1,1,1,1,0,1,0,1,1,0,0,1,0,NA,0,0,0,1,1,0,0,0,Female,Mangwana,12,0,1,TAKUNDA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,1
55,3,Zaka,0,1,Adult Female no Adult Male (FnM),NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,NA,0,0,1,0,0,0,0,1,Female,Nyamayevhu,11,0,0,TAKUNDA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,NA
28,3,Zaka,1,0,Adult Male and Adult Female (M&F),1,1,0,1,1,0,0,0,1,0,0,0,1,0,NA,0,0,1,0,0,0,0,1,Female,Nyamayevhu,11,0,0,TAKUNDA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,NA
53,3,Zaka,0,3,Adult Female no Adult Male (FnM),NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,NA,0,0,1,0,0,0,0,1,Female,Manongore,11,0,0,TAKUNDA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,NA
25,3,Zaka,2,1,Adult Female no Adult Male (FnM),0,0,0,0,1,0,0,1,0,0,0,0,1,0,NA,0,0,1,0,0,0,0,1,Female,Manongore,11,0,0,TAKUNDA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA
35,3,Zaka,NA,1,Adult Male and Adult Female (M&F),0,0,0,1,1,0,0,1,1,0,0,0,1,0,NA,0,0,1,0,0,0,0,1,Female,Manongore,11,0,0,TAKUNDA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA
37,6,Zaka,0,1,Adult Female no Adult Male (FnM),NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,NA,0,0,1,0,0,0,0,1,Female,Mupedzanhunha,11,0,0,TAKUNDA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,NA
24,4,Zaka,1,0,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,NA,0,0,1,0,1,0,0,1,Female,Chisara,27,1,0,TAKUNDA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,1
35,27,Zaka,1,1,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,NA,0,0,1,0,1,0,0,1,Female,Chisara,27,1,0,TAKUNDA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,1
43,5,Buhera,0,1,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,2,1,1,0,0,1,0,NA,0,0,0,0,1,0,1,0,Female,Maunze,28,0,0,TAKUNDA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,NA
35,5,Buhera,0,1,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,0,NA,0,0,1,0,0,0,1,0,Female,Mahembe,28,0,0,TAKUNDA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,NA
52,5,Zaka,2,1,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,2,1,0,0,0,1,0,NA,0,0,0,0,0,0,1,0,Female,Ruhanya,20,0,0,TAKUNDA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,NA
36,5,Zaka,0,1,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,1,0,NA,0,0,0,0,1,0,0,0,Female,Ruhanya,20,0,0,TAKUNDA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,NA
37,5,Zaka,1,1,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,1,0,NA,0,0,0,0,0,0,0,0,Female,Ruhanya,20,0,0,TAKUNDA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
48,5,Zaka,0,1,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,1,0,NA,0,0,0,0,0,0,0,0,Female,Ruhanya,20,0,0,TAKUNDA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
45,5,Zaka,3,1,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,1,3,0,0,0,0,0,NA,0,1,0,0,0,0,0,0,Female,Chimwaradze,20,0,0,TAKUNDA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
45,5,Zaka,0,1,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,3,1,0,0,0,1,0,NA,0,0,1,0,0,0,0,1,Female,Tazvitya,20,0,0,TAKUNDA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,NA
69,5,Zaka,2,1,Adult Female no Adult Male (FnM),NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,NA,0,0,1,0,0,0,0,1,Female,Tazvitya,20,0,0,TAKUNDA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,NA
47,5,Zaka,0,1,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,3,1,0,0,0,1,0,NA,0,0,1,0,0,0,0,1,Male,Tapera 1,20,0,0,TAKUNDA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,NA
46,4,Buhera,1,1,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,1,0,NA,0,0,0,0,0,0,1,0,Female,Nyengeterai,21,0,0,TAKUNDA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,NA
61,4,Buhera,1,1,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,2,1,0,0,1,1,0,NA,0,0,1,0,0,0,1,0,Male,Nyengeterai,21,0,0,TAKUNDA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,NA
33,4,Buhera,0,1,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,NA,0,0,0,0,1,0,1,0,Female,Chiwada,21,1,0,TAKUNDA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1
32,4,Buhera,0,1,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,1,0,NA,0,1,0,0,1,0,1,0,Female,Nyengeterai,21,0,0,TAKUNDA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,NA
34,6,Buhera,0,1,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,2,1,0,0,1,0,0,NA,1,0,0,1,1,0,1,0,Female,Chirurawa,21,1,0,TAKUNDA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,1
23,6,Buhera,0,1,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,NA,0,0,0,0,1,0,0,1,Female,PEDZISAI,21,1,0,TAKUNDA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,1
53,4,Buhera,3,3,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,0,0,NA,0,1,0,0,0,0,1,0,Male,Basira,21,0,0,TAKUNDA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,NA
30,6,Buhera,0,1,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,NA,0,1,0,0,1,0,1,0,Female,Pedzisai,21,1,0,TAKUNDA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,1
48,4,Buhera,2,0,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,NA,0,1,0,0,0,0,1,0,Female,Nyengeterai,21,0,0,TAKUNDA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,NA
35,4,Buhera,0,1,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,NA,0,1,0,0,1,0,0,0,Female,Chiwada,21,1,0,TAKUNDA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1
54,A,Chivi,1,1,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,0,2,0,0,0,1,0,NA,0,0,0,0,0,0,0,0,Female,Mhazo,12,0,0,TAKUNDA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
65,C,Chivi,0,1,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,1,0,NA,0,0,0,0,0,0,0,0,Female,Muganyi,12,0,0,TAKUNDA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
45,A,Chivi,1,1,Adult Male and Adult Female (M&F),0,1,1,1,1,1,1,1,1,0,0,0,1,0,NA,0,0,0,0,0,0,0,0,Female,Mhazo,12,0,1,TAKUNDA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,1
43,4,Mutare,1,1,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,1,0,NA,0,0,1,0,0,0,0,1,Female,Gopito,5,0,0,TAKUNDA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,NA
33,1,Mutare,0,1,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,1,0,NA,0,0,1,0,0,0,0,1,Female,Chapeyama,14,0,0,TAKUNDA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,NA
51,1,Mutare,0,1,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,1,0,NA,0,0,0,0,0,0,0,1,Male,Chapeyama,14,0,0,TAKUNDA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,NA
73,1,Mutare,0,2,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,1,0,NA,0,0,1,0,0,0,0,1,Female,Chapeyama,14,0,0,TAKUNDA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,NA
65,5,Mutare,1,1,Adult Female no Adult Male (FnM),NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,NA,0,0,0,0,0,0,0,0,Female,Gudoricharima,19,0,0,TAKUNDA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
42,1,Mutare,0,1,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,1,Male,Karuma,14,0,0,TAKUNDA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
45,3,Buhera,1,1,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,NA,0,0,1,0,1,0,0,0,Female,Gwemende,15,NA,NA,TAKUNDA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,NA
